,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
OR7E106P,0.023882764137565852,0.14347700259873739,4.619786863694913,0.031057061035924986,0.9752240334656238,
OR7E108P,0.03214380490555416,-0.18854005008255328,4.320526737372309,-0.04363820930714133,0.9651927940714318,
OR7E109P,0.05446938530606293,0.05037517021605603,4.62002795928139,0.01090365051035135,0.991300317985353,
OR7E10P,0.009030951250301586,0.05037516949565334,4.620027959283315,0.010903650354416431,0.9913003181097637,
OR7E110P,0.022555198901357303,0.08190307732584823,4.619944634142354,0.017728151268430237,0.9858557227097874,
OR7E111P,0.0338951479114634,0.1698563046934306,4.619721158798315,0.03676765303679362,0.9706702657377655,
OR7E115P,0.20199510627486172,-0.9434744401638299,2.2823281542889022,-0.41338246579085175,0.6793264191385486,
OR7E116P,0.07471943316814025,0.30594204693906474,2.99267978976892,0.102230130996637,0.9185740119617026,
OR7E117P,0.09696474651674224,0.06953661547187202,2.24331917104991,0.03099720109792837,0.9752717718019845,
OR7E11P,0.058205550047806864,-0.31767257863065673,3.2577649503603454,-0.09751243059924215,0.9223194630847686,
OR7E121P,0.0016195450287288418,0.018529259760912922,4.62011390482151,0.00401056340658094,0.9968000419561214,
OR7E125P,0.21182166831093524,0.30281252796942126,1.4307685033747228,0.2116432723079827,0.8323853475404059,
OR7E126P,0.10213321903370519,0.1384556421827026,1.7398732763186615,0.07957800379327405,0.9365728901540125,
OR7E128P,0.17294110837176624,-0.18617776476366346,1.6649466608107093,-0.11182205961661755,0.9109644961752188,
OR7E129P,0.03849275151314697,0.021608709650519125,4.618469002451781,0.004678760350897197,0.9962669029724066,
OR7E12P,0.05819493205289685,0.2204275120955445,2.943780326085567,0.07487906286426392,0.9403109351960575,
OR7E130P,0.0,,,,,
OR7E136P,0.12900872864129298,-0.34178841410535876,2.1821131318185185,-0.15663184878985664,0.8755350006390422,
OR7E13P,0.42433577709132836,-0.10504140921031827,0.8840197987897122,-0.11882246229567216,0.9054160124173383,
OR7E140P,0.0845469008818571,-0.2003255269400957,3.863831297635101,-0.05184634408409784,0.9586511279442922,
OR7E145P,0.04265092306626688,0.02756633567750834,3.4056169529692966,0.008094373518276547,0.9935416948639619,
OR7E148P,0.011942956373683181,-0.12853163543997556,4.617260066282819,-0.027837209426120006,0.9777919886226276,
OR7E149P,0.015903325758381645,0.06439818641404403,4.619990683442436,0.013939029497362497,0.9888786237134731,
OR7E154P,0.03573702915291923,0.05049380140904741,4.576705264973896,0.01103278417237895,0.9911972904275992,
OR7E155P,0.04813779283066208,0.15153090208940476,2.7304676186863843,0.05549631903794764,0.9557430624150229,
OR7E156P,0.0,,,,,
OR7E157P,0.12869214500129342,0.27992654701607955,3.846639934796748,0.07277170511434171,0.9419877872884415,
OR7E158P,0.23281833334014101,0.07767226611445094,1.215079965037146,0.06392358391990804,0.949031073427362,
OR7E159P,0.0,,,,,
OR7E15P,0.07061451173843163,0.0767621659254415,3.3044347479934797,0.023230044403828233,0.9814667731012786,
OR7E161P,0.10243731377787868,0.218213885695489,1.965748829526896,0.11100802015891692,0.9116099868755061,
OR7E162P,0.11401932316214872,0.459673403805795,2.5257371193894587,0.18199574305536237,0.8555860666622448,
OR7E163P,0.09334076097478704,-0.2847455533824906,1.9375872748935175,-0.14695882713109742,0.8831645185850406,
OR7E16P,0.04048440547590135,0.07401454327788426,4.61996532021737,0.016020584170619245,0.9872179700083145,
OR7E18P,0.056603342517971666,0.05037517013715319,4.620027959281603,0.010903650493272413,0.9913003179989792,
OR7E19P,0.08998360552498444,0.3998652604511682,2.9120336193246508,0.13731478160059968,0.8907819870814904,
OR7E1P,0.31952202052162937,0.18374709226302074,1.356091429942118,0.1354975691210316,0.892218486094466,
OR7E21P,0.009785604760472962,0.05711716442916716,4.620009994681439,0.012362995858216866,0.9901360077548894,
OR7E23P,0.12230650079284705,0.5041286509055974,3.675893653846644,0.13714451460750268,0.8909165672958643,
OR7E24,0.14852964462350104,0.4041826172309339,2.7451032431396336,0.14723767429915005,0.882944424845708,
OR7E25P,0.1863881621380968,0.081903076756009,4.619944634143847,0.0177281511450812,0.9858557228081902,
OR7E26P,0.32295141489112084,0.37774815549544916,1.4578576063179745,0.2591118322244828,0.79554895569586,
OR7E28P,0.0930355784675078,0.244579203352135,3.039719239620104,0.0804611163308299,0.9358705206028599,
OR7E29P,0.0325967484993317,-0.10920929996353122,4.01852267075702,-0.027176479744223537,0.9783189752213659,
OR7E2P,0.30229715379413985,0.5715791127790726,1.0366142920419172,0.5513903456349025,0.5813661174194069,
OR7E31P,0.13328656857884014,0.1887717388280036,2.7713029750233553,0.06811660093801643,0.9456928154122749,
OR7E33P,0.024670271251440515,-0.042785660577273045,4.617030390477211,-0.009266922016697135,0.9926061718220701,
OR7E35P,0.12398684065307007,0.19161126021221905,2.778311394040525,0.06896680502524843,0.94501604231464,
OR7E36P,0.530054184558635,-3.200028474162368,1.3185604336236463,-2.426910737316834,0.015228002032087374,
OR7E37P,0.23722280660744594,0.3159436610845832,1.1106709283088452,0.28446198872392603,0.7760563599044987,
OR7E39P,0.00696872055003282,0.005418620777392119,4.619608486233762,0.001172961040646492,0.9990641127098497,
OR7E41P,0.09319214511175292,0.23662241238900678,3.565533328674826,0.06636382010119939,0.9470881740543304,
OR7E43P,0.0,,,,,
OR7E46P,0.04518752792774332,0.15456481022149104,3.3545701575487055,0.04607589138467643,0.9632497614832485,
OR7E4P,0.18445952033626561,0.4714658324551651,2.944309427868582,0.16012781401052145,0.8727803914570862,
OR7E53P,0.0,,,,,
OR7E55P,0.0790685608739724,0.1911734844584117,4.505892593199312,0.04242743929292666,0.9661579546459654,
OR7E59P,0.7579445341913545,0.6036638138398552,1.571052623766447,0.384241625460406,0.7007993692075969,
OR7E5P,0.00942746040828762,0.042495420300511205,4.620049057154307,0.009198045253373569,0.9926611251859851,
OR7E62P,0.012601486317519192,0.015690628699251894,4.620121653758965,0.003396150550816315,0.9972902691182756,
OR7E66P,0.19633792619728152,0.37520613214339227,1.7169444242121255,0.21853132043896384,0.8270151577846917,
OR7E7P,0.4864069062721042,-0.7937165491920697,1.0667462372246637,-0.744053760392977,0.4568439517757512,
OR7E83P,0.13526980537552039,0.22894914430623994,4.043683917247645,0.05661895167663732,0.9548487375060122,
OR7E85P,0.011353317599936609,0.06153510618269564,4.6199982660259,0.013319292051515821,0.989373056721761,
OR7E86P,0.028267961746359916,0.07401454241442067,4.6199653202196425,0.01602058398371308,0.9872179701574249,
OR7E87P,0.028193614546630753,0.06951090140524079,4.6199771785493775,0.015045723976296015,0.987995702044698,
OR7E89P,0.026285395277317068,-0.14263531007702246,4.516534911457595,-0.031580694685915886,0.9748064391191014,
OR7E8P,0.03664814742364874,-0.2269758660690673,4.612955579433382,-0.049203999943339405,0.9607567236358491,
OR7E90P,0.020980733545314836,0.06335788369210998,4.619993436922129,0.013713847120596657,0.9890582760819521,
OR7E91P,0.12198888322840801,-0.12477647155501903,2.182108730145682,-0.05718160137083943,0.9544005341562397,
OR7E93P,0.0,,,,,
OR7E96P,0.0050899429454255895,-0.006693397681008514,4.619534173990265,-0.0014489334701093652,0.9988439187590836,
OR7E97P,0.0020826870023978633,0.022854535080668658,4.620102125495149,0.0049467597165331655,0.9960530728933515,
OR7E99P,0.10759512771665322,-0.2809441643108277,2.71387241311728,-0.1035215078472028,0.9175490804047046,
OR7G1,0.026598183707258572,0.05378825099284523,4.6200188548479675,0.0116424310555363,0.9907108938615576,
OR7G15P,0.0,,,,,
OR7G2,0.03473825491733103,-0.0766822013619264,4.615553823713922,-0.016613867867371932,0.9867446611273205,
OR7G3,0.04531978585424892,0.16898628810116953,4.6181029004192125,0.03659214438158787,0.9708102072125132,
OR7H1P,0.0037732563127069376,0.01891629348421584,4.620112849415132,0.004094335809700079,0.9967332017979091,
OR7H2P,0.0,,,,,
OR7K1P,0.09438369773037934,-0.13240991802086588,3.5345578822594557,-0.03746152204366313,0.970117019558569,
OR7L1P,0.003089656519115784,0.011097080019250232,4.620134224085575,0.002401895590262117,0.9980835664345531,
OR7M1P,0.09699773721211642,-0.04692855916443736,2.59628487056658,-0.01807527351734568,0.9855788036039257,
OR8A1,0.022703829251647295,0.02676496492755566,4.620091504850589,0.005793167710954509,0.9953777467797155,
OR8A2P,0.027074894973282863,0.1204460457795962,4.617428376668346,0.026085092383501728,0.9791894675723685,
OR8A3P,0.0,,,,,
OR8B10P,0.044263475097018806,0.2044036633554652,4.619636877957036,0.044246694871363915,0.9647077613521926,
OR8B12,0.02357493033616121,0.10964163316584535,4.61987274604353,0.023732608925157668,0.9810658951649309,
OR8B1P,0.02686623410392228,-0.044868777722220476,4.617035817310056,-0.009718091757919609,0.992246206672479,
OR8B4,0.027393054553243278,0.15374706041716119,4.619761122793541,0.03328030526482964,0.9734510591811361,
OR8B5P,0.14851552982490882,0.2743638722878078,1.3956130479886024,0.19659021724053732,0.8441482267314693,
OR8B6P,0.16376948544216105,0.03912876580559713,3.6467226647663575,0.010729844137490525,0.9914389872941212,
OR8B7P,0.03972446129942904,0.09696991792016807,4.619905422917535,0.020989589405691816,0.9832539602985018,
OR8B8,0.04443528921666677,-0.03919828358053011,3.585674337964658,-0.01093191402395464,0.9912777683081936,
OR8B9P,0.05147278183179427,0.011097080350782941,4.620134224084665,0.0024018956620208325,0.9980835663772981,
OR8C1P,0.025569508943357397,0.09689246839535892,4.619905663013182,0.02097282400614301,0.983267334207962,
OR8D1,0.022226071628939383,-0.6121926696767999,4.607398330772602,-0.13287166112554089,0.8942948792923123,
OR8D2,0.029427175851436893,0.06544378302956066,4.619987917857201,0.014165358047064801,0.9886980574869405,
OR8D4,0.028040323578556178,0.07401454049696155,4.619965320224689,0.01602058356865802,0.9872179704885483,
OR8F1P,0.0013400227235664652,0.011097079928094805,4.620134224085831,0.002401895570531946,0.9980835664502955,
OR8G1,0.10604880819125535,0.1334579092353153,3.5192393541516935,0.037922373503204106,0.9697495744016832,
OR8G2P,0.053712210665863486,0.318556203963238,4.6193717314477105,0.06896093721892405,0.9450207130265061,
OR8G3P,0.03861433162232025,0.06613473093115393,4.61998609135993,0.01431491992039453,0.9885787364761007,
OR8G5,0.0026604353370656363,0.016310013207761605,4.620119961715613,0.003530214224503626,0.9971833024244177,
OR8G7P,0.02372819126836033,0.09524868422490486,4.619909922202565,0.020617000294130102,0.9835511790747258,
OR8H1,0.06497223394846928,0.10567635554691324,4.61988294198367,0.022874249601990623,0.9817505808610313,
OR8H2,0.4237401353419386,0.39003963317842943,0.9113241087323456,0.4279922252040228,0.6686567808507258,
OR8H3,0.00629706090512225,0.018916293813003426,4.620112849414238,0.004094335880865276,0.996733201741128,
OR8I1P,0.03639534313101125,0.058254940204341236,4.620006970865935,0.012609275391076395,0.9899395204356111,
OR8I2,0.03032138011693485,-0.09798294142394165,4.6171767451424826,-0.02122139715076425,0.9830690456669919,
OR8I4P,0.0,,,,,
OR8J1,0.039393462791094534,0.04338747681951004,4.6200466631763994,0.009391133895968065,0.992507069393969,
OR8J2,0.03082316247772521,0.1821415764243121,4.619690966671747,0.03942722094147693,0.9685497776050529,
OR8J3,0.0,,,,,
OR8K1,0.05276344512084163,-0.21101664302496673,4.6143850017474035,-0.0457301770322714,0.9635253111693377,
OR8K2P,0.06948785415260827,0.29167221479027206,4.334963926425126,0.06728365442957737,0.9463558892741214,
OR8K3,0.007551720945357716,0.011097080122348798,4.620134224085293,0.002401895612577323,0.9980835664167482,
OR8K4P,0.013975858121243405,0.041106048857395716,4.620052788566747,0.008897311511054792,0.9929010661739459,
OR8K5,0.004298622266936997,0.011097080056883021,4.620134224085476,0.002401895598407558,0.9980835664280541,
OR8L1P,0.03725898617394825,0.12161538494656549,4.619842119670935,0.026324575991187336,0.9789984528952002,
OR8Q1P,0.02341154033717377,-0.02305208640298618,4.61858717851553,-0.0049911554144129846,0.9960176506887495,
OR8R1P,0.10582840097654038,-0.9015809167607106,2.3787397422351257,-0.3790162079326769,0.7046758280390344,
OR8S21P,0.0,,,,,
OR8T1P,0.06178505558052276,0.2585285584047299,3.606286413027424,0.07168830447598837,0.9428499638904022,
OR8U1,0.0023847103471447816,0.013708244220765041,4.6201270739159215,0.0029670708189301434,0.9976326234763043,
OR8U8,0.11142896650655128,0.026764965270881624,4.620091504849658,0.005793167785267185,0.9953777467204235,
OR8U9,0.013399549399247878,0.06866897747888065,4.6199793992983516,0.01486348131537331,0.9881410943912752,
OR8V1P,0.003215829741739259,0.02676496424277722,4.620091504852447,0.005793167562734672,0.9953777468979758,
OR8X1P,0.006796309355088523,0.03117604036068615,4.620079557319156,0.006747944483184687,0.9946159601398988,
OR9A1P,0.10672923073840838,0.1111664390294919,4.5273702235913165,0.02455430714506701,0.9804104659149069,
OR9A2,0.0316969411610586,-0.3974412132646817,4.610530481557733,-0.08620292498975096,0.9313051055597376,
OR9A3P,0.05851743567971734,0.2975079299326316,4.619419166442691,0.06440375276914642,0.9486487419550502,
OR9A4,0.05008110550482766,0.1810875262587112,3.9950019274973947,0.04532852037249218,0.9638454548264029,
OR9G1,0.012385373274392309,-0.010820697818583292,4.618554465614806,-0.002342875438439347,0.9981306575699422,
OR9G2P,0.07170706841587177,0.16249893784456848,4.57891103018744,0.035488555417054375,0.971690172082355,
OR9G3P,0.017872101667881307,0.07030003744651613,4.619975098160674,0.015216540339038687,0.9878594259074815,
OR9G4,0.0653684663141157,0.01766548240623874,3.1723948556492227,0.005568500520917515,0.9955570023691075,
OR9G9,0.0,0.0,0.0,0.0,,
OR9H1P,0.12873115232713134,0.6332881572531808,4.442298209792946,0.14255867736594346,0.8866387347420428,
OR9I1,0.059416983801484025,0.23775004818518772,4.4482187734307175,0.053448371200911386,0.9573746656180578,
OR9I2P,0.04567239740912936,-0.07108540684032304,4.615539599558964,-0.015401320973850071,0.9877120095675463,
OR9I3P,0.015946136644061363,0.05825493990981178,4.620006970866717,0.012609275327323392,0.9899395204864746,
OR9K1P,0.0007611284356103655,0.010487804269390342,4.620135894242995,0.00227002073303923,0.998188787059934,
OR9K2,0.07807261491053163,0.2195668624076059,3.913281955850067,0.056108112036080016,0.9552556816504015,
OR9L1P,0.050952094456337624,-0.009117251465686146,4.559035534347067,-0.0019998202244747134,0.9984043753820689,
OR9M1P,0.01887289759112657,0.08094117086662278,4.619947150776395,0.017519934368301245,0.9860218299603674,
OR9N1P,0.006217005141374342,0.054788793233029605,4.620016189777447,0.011859004597052908,0.9905381051065337,
OR9P1P,0.0,,,,,
OR9Q1,0.11389832086169756,0.0983605983814472,1.9821683349568804,0.0496227271149435,0.9604230353217705,
OR9Q2,0.032796029432335796,0.05295549916658509,4.618388115549577,0.011466229741127659,0.9908514727855999,
OR9R1P,0.09757398118328421,0.12964844451263366,4.617421834361424,0.02807810270827544,0.9775998586944427,
OR9S24P,0.007515013078405674,0.02676496466166561,4.620091504851314,0.005793167653402781,0.9953777468256343,
ORAOV1P1,0.009381813908666745,-0.16594597259393595,4.61561113963747,-0.03595319613665939,0.9713196788757497,
ORM1,0.27116117976685034,-0.3298149158330659,1.4570920352957855,-0.22635146431646946,0.8209280741344882,
ORM2,0.2974842840186691,0.23916191284278843,1.383443287085454,0.17287438890728857,0.8627501632233369,
OSBPL9P1,0.20954078633574763,0.38810260536891167,2.8977500035679213,0.1339323975122255,0.8934560315616431,
OSBPL9P2,0.14879706112844013,0.24114331174018291,3.312483741812478,0.07279833820655601,0.9419665933688585,
OSBPL9P3,0.0044566263182029935,0.03171990635310171,4.620078086649216,0.00686566455332513,0.9945220352894073,
OSBPL9P4,0.12098000567874274,-0.31713102168672286,2.9678899775564114,-0.10685403572400286,0.9149047785160501,
OSBPL9P5,0.0,,,,,
OSR2,0.26372403161668506,0.214054743803304,1.5335265342305149,0.13958333229017866,0.8889892105890767,
OSTCP1,0.15391270630713916,0.4008105658978941,1.388769866138927,0.28860834013646336,0.7728811124763436,
OSTCP2,0.12928160301262576,0.12444398047478848,2.579607357374781,0.0482414426827472,0.9615238221338746,
OSTCP4,0.002108985357223926,0.011097079976709315,4.620134224085699,0.00240189558105433,0.9980835664418999,
OSTCP5,0.0,,,,,
OSTCP6,0.005877271275695411,0.011097080093069424,4.620134224085375,0.002401895606239937,0.9980835664218047,
OSTCP8,0.06556496042631699,0.13525816505979535,2.177807885415893,0.062107482466923505,0.9504772383571538,
OSTF1P1,0.0,,,,,
OSTN,0.4189202740150738,0.6224605777599946,1.8357590766215004,0.3390753098743003,0.7345529976971565,
